2015-11-14 23:29:24,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,Paris
2015-11-14 23:29:10,@ReviewSearchES the 1st mention of 'Charles Berling' appears on your TL. Now is Trending Topic in France! #trndnl,['trndnl'],"Paris, Ile-de-France,France",France
2015-11-14 23:29:07,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,"Miami Beach, FL"
2015-11-14 23:28:43,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,Unicornland
2015-11-14 23:28:41,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,Belgique
2015-11-14 23:28:32,"this one's for you, Paris ❣ @ Paris, France https://t.co/UW6tlZoIcD",[],"Paris, Ile-de-France,France",HI // MN // NY
2015-11-14 23:28:19,The shortest Trends on Saturday 14 in France had only 4 characters long: https://t.co/O4xDsn6cbL #trndnl,['trndnl'],"Paris, Ile-de-France,France",France
2015-11-14 23:27:57,RT @SalomeBed: From the perfect start to the finish line @ At Home https://t.co/jpbBJKZ3kL,[],NA,"Paris, Ile-de-France"
2015-11-14 23:27:56,"RT @ElizabethBanks: What to even say? @ Paris, France https://t.co/QWMxPgqkmF",[],NA,marvel universe
2015-11-14 23:27:48,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,"Paris, Ile-de-France"
2015-11-14 23:27:38,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,blake/stark family 
2015-11-14 23:27:14,RT @SoParra: Eagles of Death Metal baby ! @ Le Bataclan https://t.co/KN6QiPQsjk,[],NA,"Houston, TX"
2015-11-14 23:26:59,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,
2015-11-14 23:26:32,"#PrayParis&amp;EveryCountry @ Paris, France https://t.co/McgAjWH2yp",['PrayParis'],"Paris, Ile-de-France,France",
2015-11-14 23:26:06,"Thinking of all the families grieving in Paris tonight. My thoughts are with you. ❤️🇫🇷 
Vive la… https://t.co/8yV4XDrkQr",[],"Paris, Ile-de-France,France",Seaside - Folkestone
2015-11-14 23:25:50,"RT @afrenove: Last night, these 5 strangers came to my place. We are now best friends for life. #opendoors #safe #AOHelp https://t.co/3lY9E…","['opendoors', 'safe', 'AOHelp']",NA,"45.060973,7.677246"
2015-11-14 23:25:42,"LET ME JUST LEAVE THIS HERE. #prayingforfrance #facebookrant @ Paris, France https://t.co/1P0HNJ58ow","['prayingforfrance', 'facebookrant']","Paris, Ile-de-France,France",
